# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = rats_1.data.R
# init = 2 (Default)
# random
#   seed = 1160071710
# output
#   file = rats_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-429.953,0.914901,0.417886,3,7,0,237.68,251.033,253.535,232.607,231.709,247.661,227.817,244.736,284.911,223.05,258.364,225.996,242.818,269.052,240.888,248.263,227.486,238.856,256.678,240.623,248.919,224.114,226.719,243.701,235.729,255.384,255.401,242.633,211.846,240.903,5.88093,7.13155,6.84081,5.17209,6.47827,6.17313,6.04097,6.66511,7.49758,5.91535,6.96122,6.39176,6.0487,6.67705,4.88236,5.69737,6.26291,5.97293,6.25263,5.6231,6.49532,6.04422,5.91928,6.12265,6.93026,6.93581,5.76624,6.04289,5.55317,6.25711,241.188,6.24502,29.558,144.087,0.248574,5.43673,12.0036,0.498572,103.797
-431.395,0.906947,0.417886,3,7,0,243.996,247.687,254.358,231.432,228.426,248.478,231.019,246.844,280.125,221.764,260.453,226.442,241.489,267.553,240.974,246.676,232.336,242.285,251.47,244.756,251.431,224.655,227.983,241.739,229.933,255.991,255.752,243.625,218.157,240.235,6.55334,7.08877,6.61582,5.32872,6.42254,5.82281,5.82823,6.31383,6.76887,5.28625,6.82313,5.97568,6.44105,6.65139,5.51551,5.56646,6.49455,5.88708,6.48073,5.89573,6.44135,5.87065,6.0055,6.03008,6.97076,6.32624,6.25295,5.66515,5.64122,6.46408,240.559,6.09065,36.8418,232.064,0.362177,6.06975,15.2336,0.601811,106.565
-437.938,0.764055,0.417886,3,7,0,237.505,255.414,251.778,230.572,227.997,249.266,228.037,247.955,285.452,219.732,257.818,227.24,238.769,269.335,241.078,245.593,230.197,244.366,254.312,239.977,248.557,225.762,226.183,247.983,232.303,251.468,255.898,238.738,216.345,243.452,6.15166,7.4514,6.52333,5.38755,6.5666,6.25941,6.6187,6.22598,6.88654,6.30634,6.80037,5.81538,5.9475,6.53465,5.3516,5.67429,6.26738,5.92263,6.23785,6.25114,6.03617,5.75136,5.8994,5.9821,6.76832,5.96097,5.83209,5.56701,5.63755,6.52374,237.295,6.23753,32.9951,186.691,0.22681,5.74414,13.6635,0.476245,100.069
-438.437,0.963435,0.417886,3,7,0,238.184,249.236,252.991,235.739,229.631,248.819,225.595,245.241,287.638,223.44,257.043,235.348,243.038,266.227,241.645,245.355,234.516,240.577,250.162,241.603,250.078,226.947,222.653,244.825,239.823,254.209,251.672,242.258,221.687,241.8,6.22974,7.27867,6.38271,5.18859,6.23102,6.16702,6.55729,6.81523,7.25702,6.09651,6.55337,6.29149,6.26172,6.72433,5.26735,5.68578,6.21058,5.70604,6.14297,6.02999,6.38172,5.52359,5.74459,6.28029,6.99449,6.53951,5.65701,5.76811,5.93929,5.92581,243.615,6.10147,36.8479,176.831,0.177559,6.07025,13.2978,0.421377,109.383
-445.846,0.789429,0.417886,3,7,0,240.466,245.181,247.129,225.867,231.699,243.026,230.835,250.543,278.854,217.664,260.818,230.36,246.595,270.61,245.511,247.019,231.066,242.582,254.895,239.278,246.373,220.741,230.175,246.679,231.727,254.201,256.09,242.499,213.751,242.355,5.7695,6.75558,6.43404,5.55741,6.44188,6.32744,5.96213,6.13998,6.45531,5.54049,6.25148,6.10137,5.78239,6.12174,5.41979,6.05135,5.89887,5.84209,6.79444,6.127,6.17102,6.25712,5.57535,5.65841,6.81003,6.24788,6.11939,6.00264,5.5753,5.97847,236.684,6.103,45.812,250.347,0.250073,6.76846,15.8223,0.500073,102.418
-433.447,1,0.417886,3,7,0,239.338,249.978,254.086,233.133,229.368,253.007,228.766,248.615,284.343,218.529,257.81,228.117,242.77,267.021,243.582,241.18,233.057,241.744,253.156,247.246,252.773,227.931,228.808,244.94,240.293,259.489,252.458,240.191,220.894,238.759,6.14456,6.8967,6.4064,5.14458,6.73602,6.12639,5.73469,6.85119,7.42824,6.18401,7.11759,6.1381,6.43199,7.06326,5.199,5.94246,6.1316,5.95305,6.15808,6.10287,6.39933,5.75992,5.69461,5.80035,6.87461,6.75847,5.84286,5.89713,5.81214,6.34515,247.866,6.16722,29.8535,174.347,0.184862,5.46384,13.2041,0.429956,112.187
-433.103,0.880874,0.417886,3,7,0,237.744,241.634,255.198,229.465,231.612,247.276,228.11,253.426,283.192,221.024,260.431,231.839,238.088,266.389,242.786,245.513,229.952,239.775,253.416,237.737,247.183,225.094,233.734,247.448,233.789,253.974,255.945,245.604,219.145,240.977,5.89026,7.2138,6.27335,5.25334,6.2537,6.30366,5.83824,6.4819,7.49827,5.61172,6.7785,5.83763,6.19879,6.22989,5.46259,5.72567,6.52209,5.85716,6.32651,5.85147,6.65281,5.68281,5.63406,5.91856,6.69461,6.52115,5.75783,6.01456,5.4974,5.94256,241.179,6.19496,32.3294,171.325,0.488279,5.68589,13.0891,0.698769,104.89
-440.4,0.60916,0.417886,3,7,0,238.638,247.832,256.085,229.755,234.331,245.495,227.717,253.787,282.3,218.599,259.708,229.505,240.595,265.518,246.774,247.943,232.016,245.769,255.608,239.457,250.907,223.582,232.095,243.348,237.346,253.736,255.316,248.229,222.484,239.44,5.76449,7.37019,6.30214,5.35309,6.48558,6.05588,5.90241,6.36921,7.12419,5.39059,7.12721,5.84254,5.9331,6.33526,5.21952,5.72305,6.54847,5.86558,6.3613,5.81849,6.90599,5.93703,5.60799,5.83161,6.94552,6.70234,5.59118,5.83134,5.33703,6.09445,242.366,6.39604,41.5457,172.979,0.293349,6.4456,13.1522,0.541617,101.653
-433.319,1,0.417886,3,7,0,241.066,245.41,250.966,235.129,230.234,251.166,229.31,247.987,285.259,219.464,260.499,227.313,242.436,270.195,239.107,245.97,235.342,238.89,251.698,245.2,249.416,228.966,228.73,246.668,232.575,253.173,253.684,239.66,216.541,244.652,6.64361,7.02801,6.58374,5.37719,6.46651,6.01237,5.95977,6.45115,7.04467,6.04365,6.77186,6.31073,6.78653,7.21467,5.68919,5.85151,6.13592,5.87725,6.20737,5.86193,6.32457,6.11433,6.1388,5.76548,7.16081,6.48167,6.08847,5.75485,5.68896,6.22098,245.132,6.01948,29.0943,179.819,0.311636,5.39391,13.4097,0.558244,112.704
-441.376,0.821343,0.417886,3,7,0,239.78,250.202,253.155,228.619,233.424,247.253,231.169,245.592,281.227,218.2,255,228.92,244.46,266.374,244.997,243.402,229.644,243.88,254.646,235.325,248.703,220.817,228.649,244.476,236.23,256.082,254.436,245.443,219.045,237.789,5.50253,7.27109,6.52331,5.23901,6.79579,6.47171,6.10079,6.68312,7.09143,5.62693,6.65672,5.96644,5.49409,6.13313,5.2224,5.89067,6.34867,5.63688,6.61098,6.21174,6.56864,5.65414,5.27879,6.39879,6.72108,6.61602,5.73206,5.90949,5.59147,5.94534,239.222,6.3338,39.6387,210.106,0.269676,6.29593,14.495,0.519304,99.8785
-435.976,1,0.417886,3,7,0,240.076,245.598,251.654,236.415,230.576,252.346,227.499,250.945,284.289,220.606,261.433,227.955,241.432,269.558,240.866,246.942,234.2,237.529,252.596,247.548,248.576,229.591,229.406,245.448,232.494,252.345,254.278,240.733,217.705,244.844,6.53882,7.05791,6.53453,5.23115,6.29455,5.95574,5.76661,6.38588,7.17992,5.96763,7.21111,6.25048,6.82434,7.2929,5.37494,5.8646,6.15528,5.93188,6.28759,5.79314,6.3776,5.91281,5.9957,5.42942,7.17953,6.5361,5.92522,5.69276,5.68389,6.2284,246.648,5.99019,31.6188,187.393,0.366744,5.62306,13.6892,0.605594,114.864
-429.374,0.853989,0.417886,3,7,0,243.588,249.794,251.166,234.365,231.244,248.302,230.649,249.911,285.418,219.713,259.348,224.822,241.128,268.554,241.784,246.286,232.446,236.555,250.245,245.471,249.727,224.491,228.696,246.927,232.676,253.589,255.085,244.126,215.925,240.286,5.70024,7.10464,6.56104,5.19295,6.68838,5.7654,5.74156,6.31692,7.1032,5.41283,7.15038,6.23724,6.80023,6.8374,5.57613,5.70777,6.18527,5.85092,6.15185,5.82196,6.33207,5.64237,6.10739,5.86356,7.16682,6.60226,6.04116,5.50955,5.7898,6.08893,245.299,6.01665,31.3596,195.7,0.370859,5.59996,13.9893,0.608982,112.933
-428.121,0.88103,0.417886,3,7,0,236.085,246.065,254.209,230.734,232.066,251.402,226.539,247.306,281.99,218.359,257.289,231.678,242.957,268.728,243.966,244.466,232.862,244.605,258.02,238.416,247.94,225.749,227.992,243.234,236.848,255.907,254.025,241.674,220.071,242.218,6.42048,7.15764,6.43967,5.31909,6.53312,6.40908,6.19064,6.59809,7.11421,6.17999,6.52462,6.02949,5.51586,6.65762,5.02256,6.07123,6.3369,5.71741,6.69217,6.22319,6.46441,5.99124,5.32237,5.82918,6.73065,6.52462,5.65708,5.941,5.45718,6.12153,241.803,6.26486,33.1812,209.312,0.213405,5.76031,14.4676,0.461957,103.976
-440.697,0.469183,0.417886,3,7,0,235.608,242.648,259.11,227.741,228.809,253.07,229.354,245.745,284.242,220.014,254.149,229.524,243.307,269.444,239.28,246.726,235.853,241.266,252.253,243.714,250.605,228.083,226.977,247.231,235.397,248.906,254.505,244.804,216.105,241.552,6.24559,7.47791,6.20683,5.5274,6.5158,6.47928,5.99543,6.17411,6.95119,6.23194,6.76853,5.83008,6.03348,6.67405,5.53917,5.76214,6.54504,5.68984,6.61957,6.54498,6.60107,6.05075,5.35936,6.17956,6.5505,6.57251,5.78573,6.10736,5.5536,5.94144,243.866,6.17559,32.3008,236.643,0.316525,5.68338,15.3832,0.562605,108.003
-436.852,0.99017,0.417886,3,7,0,244.229,247.761,253.162,230.931,231.533,247.679,228.682,248.415,286.13,220.18,256.491,230.232,239.816,267.046,241.716,246.465,232.03,239.582,251.761,240.471,249.38,228.29,225.643,245.126,234.128,250.8,256.365,236.588,219.858,240.678,5.74294,7.26773,6.99255,5.24801,6.55358,5.96262,5.82639,6.31314,6.76502,6.08762,7.2363,5.83113,5.87561,6.70918,5.33675,5.74673,6.4855,5.32819,6.98008,6.47851,6.39115,6.0314,5.13122,5.92239,6.89411,6.54356,5.83046,5.75609,5.46668,6.24869,236.923,6.11671,32.5602,209.915,0.337113,5.70616,14.4884,0.580615,102.356
-436.829,0.860432,0.417886,3,7,0,245.891,247.999,252.67,231.209,232.323,248.64,229.401,248.253,283.855,222.795,257.447,230.179,241.41,267.456,238.808,248.096,233.063,239.494,251.101,239.486,250.515,226.781,226.064,245.855,234.456,250.879,254.931,237.807,220.012,238.613,5.98068,7.57894,6.89327,5.27934,6.76817,5.88015,5.99616,6.25865,6.88502,6.13899,7.17521,5.79311,5.9245,6.72672,5.21448,5.77196,6.32854,5.37297,6.88939,6.49193,6.42077,5.9916,5.34351,5.97912,6.87157,6.49352,5.77006,5.70734,5.32198,6.17601,236.564,6.16075,31.1372,241.696,0.304726,5.58007,15.5466,0.55202,101.028
-441.038,0.860783,0.417886,3,7,0,232.351,242.682,252.301,235.806,229.936,249.355,231.088,250.039,289.252,216.934,259.167,229.915,242.918,270.191,243.898,242.768,234.246,238.423,253.026,242.199,250.127,223.17,228.483,243.869,229.98,255.835,251.205,247.214,213.962,244.704,6.10494,6.8781,6.37333,5.15447,6.74409,6.47978,5.93512,6.87544,6.99444,6.0122,7.03429,5.7712,6.37508,7.02491,4.90172,5.94674,6.30997,5.68692,6.31617,5.89755,5.9863,5.73463,5.98559,6.1888,6.93396,6.33671,6.2844,5.87229,5.66327,5.78493,245.81,6.16233,34.5307,171.848,0.340956,5.87629,13.1091,0.583915,110.239
-438.337,0.997126,0.417886,3,7,0,236.996,245.832,252.358,234.39,234.178,248.96,230.209,248.626,284.955,220.558,259.667,232.747,236.358,272.179,242.533,248.911,233.262,240.54,253.675,244.426,249.668,227.821,227.868,248.996,234.003,257.304,252.064,246.589,216.172,240.264,6.3192,6.98833,6.64174,4.73193,6.8337,6.48096,6.06314,7.12242,6.86906,5.80327,7.09547,6.00939,6.50749,6.762,5.27332,5.96312,6.60897,5.59584,6.31375,5.77087,6.82942,5.63568,5.94448,6.06328,7.05887,6.50617,6.12348,5.71243,6.00254,6.31903,244.886,6.20408,36.5039,278.889,0.286939,6.04185,16.7,0.535667,108.396
-432.47,0.973326,0.417886,3,7,0,241.986,252.247,252.767,230.17,228.619,250.012,226.549,251.248,284.05,218.127,258.083,225.334,245.206,264.314,244.439,241.7,234.121,241.592,254.632,237.875,246.517,222.763,229.04,240.467,234.685,252.67,256.886,239.903,218.108,242.804,5.6659,7.18679,6.44316,5.76171,6.60752,5.94536,5.70149,6.19077,7.19188,5.79635,6.66253,6.11935,5.77623,6.68392,5.56579,5.6865,5.94228,6.04482,6.52035,6.45842,5.89618,6.06096,5.79687,5.80287,6.90609,6.40717,5.81236,5.87238,5.36586,5.94749,244.255,6.19656,33.9546,195.448,0.275668,5.82706,13.9803,0.525041,107.93
-439.007,0.755102,0.417886,3,7,0,237.553,243.304,252.272,234.906,234.725,249.735,231.168,243.297,283.438,219.844,258.823,230.868,239.675,273.148,241.028,249.168,230.147,239.233,252.903,246.049,250.854,227.697,226.657,250.002,236.123,255.72,251.745,246.176,216.511,240.736,6.44349,7.07796,6.5721,4.79717,6.5342,6.53057,6.29344,6.66267,7.06105,5.77234,7.10769,6.12417,6.57381,6.7963,5.13436,5.96404,6.70277,5.7267,6.3339,5.70628,6.97758,5.66109,5.66138,5.76278,7.02601,6.76274,5.92265,5.62136,5.91693,6.30382,241.312,6.22238,41.4981,223.577,0.330784,6.4419,14.9525,0.575138,104.42
-437.068,0.981499,0.417886,3,7,0,239.714,252.81,252.199,230.349,229.493,251.891,227.963,251.118,286.346,218.972,260.29,223.706,244.319,265.487,241.35,242.548,226.823,245.944,255.222,238.289,249.301,222.352,229.539,243.225,233.096,255.559,256.058,237.896,220.728,241.423,5.73321,6.97985,6.34078,5.36606,6.66852,5.79539,5.47888,6.47963,7.01455,5.99128,6.25862,5.78019,6.00181,6.46352,5.48229,5.85321,5.99909,5.80657,6.44535,6.11303,6.2153,5.71964,5.80895,5.89492,6.96828,6.3495,5.889,6.09216,5.57444,6.61195,244.223,6.07806,29.6592,247.47,0.2493,5.44603,15.7312,0.4993,110.505
-439.118,0.718693,0.417886,3,7,0,239.765,249.145,252.356,228.13,230.155,251.565,228.821,246.667,285.321,219.913,263.149,226.104,246.896,263.488,241.206,245.282,231.931,245.43,250.951,237.684,250.074,221.829,226.612,243.587,237.935,252.39,258.42,242.522,217.785,242.485,5.80939,7.35577,6.96129,5.29475,6.52779,6.12386,5.42808,6.37162,7.24796,6.10528,6.49923,5.91098,6.18368,6.56869,5.45545,5.88858,6.42484,5.8415,6.3825,6.36445,6.36632,5.57806,5.68578,5.68769,7.4282,5.96114,5.8398,5.8296,5.29348,6.14882,245.224,6.21497,31.7246,186.083,0.226118,5.63246,13.6412,0.475519,108.494
-435.355,0.991025,0.417886,3,7,0,238.49,248.993,254.067,234.21,230.969,247.747,227.009,246.817,283.755,219.684,256.547,230.58,241.559,271.593,244.141,250.918,230.295,238.276,256.131,244.913,250.266,223.612,230.485,247.804,237.393,256.218,249.481,241.537,223.503,240.386,5.86574,6.85547,5.96121,5.35214,6.52307,6.00498,6.13897,6.42566,7.08054,5.5738,6.81538,6.20481,6.12003,7.00808,5.22631,5.8278,6.30894,6.10155,6.31809,6.22228,6.43914,5.94941,5.73519,6.28081,7.62501,6.62573,5.96089,5.5495,6.06874,6.10581,242.705,6.11677,32.2385,156.94,0.401667,5.67789,12.5276,0.633772,108.136
-432.335,0.994911,0.417886,3,7,0,237.866,245.432,254.054,234.83,232.912,248.665,224.18,250.402,286.54,218.86,258.947,225.522,240.094,267.71,243.744,248.001,233.524,236.19,252.645,241.461,249.612,224.843,228.714,245.393,234.591,254.544,252.779,241.383,220.966,243.917,5.82709,7.1691,6.38196,4.91112,6.26705,5.97762,6.34511,6.56625,6.97277,5.5596,7.00097,6.17853,6.01818,6.90387,5.00285,5.75125,6.30499,6.1031,6.16529,6.11721,6.45647,6.04511,5.66391,6.37902,7.42011,6.85382,6.09473,5.7085,5.92852,5.99486,242.022,6.16435,27.546,134.908,0.464805,5.24843,11.615,0.681766,106.407
-427.965,0.95851,0.417886,3,7,0,241.864,247.038,252.349,231.375,230.926,252.382,231.396,245.347,284.146,218.332,258.953,227.455,239.276,268.119,237.491,249.569,234.892,242.783,257.661,242.212,248.372,227.199,228.652,247.14,237.347,254.28,250.842,242.314,216.205,240.163,6.42885,7.32037,6.15961,5.22866,6.4424,6.03286,5.78492,6.13704,7.125,6.05859,6.65939,6.25203,6.43351,6.53132,5.10987,5.98394,6.46842,5.96195,6.29581,5.80462,6.36179,5.84356,5.86678,5.86311,6.89999,6.77926,5.86627,5.82009,5.6404,6.43594,242.283,6.09936,40.0371,236.835,0.187842,6.32749,15.3894,0.433407,108.097
-430.832,0.716192,0.417886,3,7,0,237.063,245.16,252.16,231.87,234.347,250.51,234.61,249.906,282.989,217.442,262.239,226.511,239.685,271.323,238.307,246.623,236.533,238.897,255.04,243.692,248.417,226.101,226.861,247.004,234.155,255.189,256.681,245.241,219.428,244.381,6.00334,7.15888,6.33653,5.20923,6.7212,5.928,6.0927,6.14751,7.37051,5.66227,6.79903,6.24925,6.33188,6.62804,5.18143,5.98354,6.57272,5.84244,6.75101,5.93743,6.03447,5.95609,6.00121,5.91356,6.72023,6.59768,6.41629,5.82243,5.74414,6.51801,245.028,6.13345,32.2199,220.031,0.284464,5.67625,14.8335,0.533352,110.092
-422.417,0.71095,0.417886,3,7,0,238.825,250.445,251.324,231.555,230.45,248.018,227.633,247.879,285.992,220.903,258.819,229.646,243.421,265.778,240.681,247.799,232.425,240.189,251.26,238.91,247.248,224.009,228.86,241.679,235.937,256.2,254.045,240.328,218.704,240.604,5.99988,7.3086,6.75179,5.06068,6.69604,6.10149,5.81531,6.0557,7.4972,5.66725,6.8825,6.36797,6.22348,6.95892,5.41507,5.55842,6.29529,5.92963,6.30451,6.24543,6.30008,5.60016,5.64374,6.18884,7.01363,6.31631,5.71551,6.07975,5.50909,5.86877,242.911,6.26948,27.7765,188.925,0.406457,5.27034,13.745,0.63754,104.982
-428.009,0.560136,0.417886,3,7,0,241.531,245.687,254.414,231.778,232.276,254.067,230.831,246.368,281.782,216.072,258.651,226.073,241.375,270.847,244.866,241.527,231.816,239.284,256.261,245.276,249.681,225.308,228.878,248.417,229.642,253.162,254.21,245.796,214.438,242.959,5.87689,7.02825,6.12901,5.58079,6.22117,6.36267,6.07251,6.68065,6.98649,6.03292,6.96383,6.02517,6.09086,6.65406,5.46423,6.23782,6.23814,5.91402,6.56434,5.93038,6.59226,5.89903,5.7249,5.88601,6.83409,6.49654,6.02431,5.74037,5.75392,6.2575,235.638,6.147,35.0949,442.244,0.168498,5.92409,21.0296,0.410485,100.404
-430.106,0.755108,0.417886,3,7,0,239.441,248.818,250.291,233.465,230.137,246,226.155,251.065,284.418,221.936,258.414,231.776,241.985,265.051,240.243,247.079,234.494,242.373,252.419,242.101,247.533,225.79,228.234,243.305,235.332,254.525,253.565,240.636,221.972,241.499,6.26956,7.1293,6.85479,5.1099,6.87671,6.02781,5.79684,6.4734,7.25513,5.65783,6.67767,6.17668,6.37183,6.88675,5.43267,5.48702,6.1467,5.65373,6.13094,6.08779,6.40224,5.60304,5.72884,5.75205,6.93786,6.70899,5.86063,5.7781,5.51814,5.96914,247.32,6.14744,29.7996,97.8337,0.589344,5.4589,9.89109,0.767688,112.077
-425.912,0.872285,0.417886,3,7,0,240.433,246.801,254.641,231.737,233.517,253.771,232.039,245.918,282.396,216.529,257.982,224.591,243.05,271.441,245.311,243.542,229.992,238.763,255.006,241.695,248.983,224.636,227.984,246.731,232.875,253.828,255.184,245.323,214.282,240.969,5.87395,7.06823,6.1519,5.45922,6.23525,6.32381,6.14278,6.30051,6.93048,5.9493,6.96186,6.02171,5.952,6.43178,5.23778,6.18229,6.5184,5.8847,6.76593,6.01835,6.47576,6.08589,5.68319,5.8024,7.01029,6.42191,5.87018,5.86925,5.73478,6.2486,235.66,6.21702,31.169,471.772,0.178436,5.58292,21.7203,0.422416,98.8854
-425.912,0.552894,0.417886,3,7,0,240.433,246.801,254.641,231.737,233.517,253.771,232.039,245.918,282.396,216.529,257.982,224.591,243.05,271.441,245.311,243.542,229.992,238.763,255.006,241.695,248.983,224.636,227.984,246.731,232.875,253.828,255.184,245.323,214.282,240.969,5.87395,7.06823,6.1519,5.45922,6.23525,6.32381,6.14278,6.30051,6.93048,5.9493,6.96186,6.02171,5.952,6.43178,5.23778,6.18229,6.5184,5.8847,6.76593,6.01835,6.47576,6.08589,5.68319,5.8024,7.01029,6.42191,5.87018,5.86925,5.73478,6.2486,235.66,6.21702,31.169,471.772,0.178436,5.58292,21.7203,0.422416,98.8854
-432.332,0.441117,0.417886,3,7,0,240.652,247.704,253.026,231.542,234.029,254.774,230.458,246.183,283.849,216.604,257.452,222.69,241.818,271.324,245.305,243.295,230.374,240.337,252.547,239.373,248.098,225.821,226.144,244.587,232.379,253.232,251.743,245.209,215.731,237.994,5.76096,7.00305,6.51135,5.3833,6.27119,6.28143,6.24963,6.18877,6.85495,6.04098,6.99824,6.50424,5.73361,6.35109,5.24006,6.18031,6.36432,5.98364,6.81376,6.0859,6.39867,6.10598,5.67311,5.78753,6.95706,6.43394,5.79796,5.90467,5.73412,6.07051,236.256,6.26815,28.8366,412.092,0.163959,5.36997,20.3001,0.404919,98.3569
-429.005,0.934335,0.417886,3,7,0,238.753,248.243,252.64,235.085,229.59,246.841,230.753,246.565,283.113,222.777,255.645,234.172,240.961,268.034,239.532,249.224,232.878,239.956,255,244.486,249.224,224.545,230.288,244.35,232.627,252.534,254.695,240.09,216.614,243.558,6.25273,7.22703,6.45616,5.27138,6.89564,6.17353,5.75066,6.16955,7.08292,5.88563,6.56839,6.07382,6.45141,7.02919,5.61988,5.47116,6.3978,5.91218,6.25632,5.91129,6.3023,5.82148,5.93651,6.02592,6.62318,6.61506,5.94221,5.88673,5.39286,6.53715,241.17,6.11811,39.5249,137.326,0.282689,6.28688,11.7186,0.531685,106.571
-440.807,0.787689,0.417886,3,7,0,237.197,244.684,253.171,229.775,228.763,248.147,224.239,244.464,279.474,217.397,258.451,230.404,241.273,274.747,244.71,244.787,233.27,242.665,252.862,244.617,244.863,222.941,227.108,246.303,234.039,251.548,257.139,238.262,219.468,238.871,6.17617,7.02806,6.3023,5.10712,6.65674,6.21485,5.79335,6.49595,6.95251,6.1814,6.96552,6.22447,5.82337,6.44608,5.44156,5.5287,6.25846,5.39897,6.84521,6.36474,6.61816,6.06077,5.96468,5.97151,7.45786,6.44521,6.19388,6.35866,5.85209,6.08355,243.889,6.29721,32.1168,248.763,0.201761,5.66717,15.7722,0.449179,105.35
-432.003,0.971843,0.417886,3,7,0,242.751,248.95,252.065,234.17,231.202,248.924,228.904,243.991,280.152,223.649,259.601,228.561,240.352,269.345,243.066,247.299,231.984,242.225,250.848,244.109,252.657,223.368,228.297,247.082,235.643,254.307,254.407,242.405,220.024,239.389,5.80097,7.23048,6.50796,5.17013,7.07863,6.53967,6.239,6.45767,6.96854,5.70354,6.88432,5.8862,6.21181,6.55739,5.55611,5.66775,6.49474,5.68927,6.74542,5.92121,5.98753,5.72008,5.9977,5.62731,6.95184,6.5481,6.22894,6.09043,5.71035,6.42267,242.468,6.11527,30.2439,372.089,0.295601,5.49945,19.2896,0.543692,107.932
-432.003,0.423296,0.417886,3,7,0,242.751,248.95,252.065,234.17,231.202,248.924,228.904,243.991,280.152,223.649,259.601,228.561,240.352,269.345,243.066,247.299,231.984,242.225,250.848,244.109,252.657,223.368,228.297,247.082,235.643,254.307,254.407,242.405,220.024,239.389,5.80097,7.23048,6.50796,5.17013,7.07863,6.53967,6.239,6.45767,6.96854,5.70354,6.88432,5.8862,6.21181,6.55739,5.55611,5.66775,6.49474,5.68927,6.74542,5.92121,5.98753,5.72008,5.9977,5.62731,6.95184,6.5481,6.22894,6.09043,5.71035,6.42267,242.468,6.11527,30.2439,372.089,0.295601,5.49945,19.2896,0.543692,107.932
-436.788,0.897722,0.417886,3,7,0,238.874,247.847,253.945,231.918,229.127,248.445,227.751,249.257,285.759,213.536,256.014,226.422,244.123,270.476,242.684,243.614,231.137,237.072,256.13,239.41,248.361,225.639,229.71,243.667,233.515,251.299,253.689,242.416,214.082,245.152,6.11974,6.88626,6.38927,5.35185,6.26221,6.13148,5.41453,6.36416,7.29544,5.98013,7.04007,6.07587,6.03493,6.81107,5.52139,6.44557,6.16909,5.9266,6.19289,6.27564,6.75566,6.13329,5.31501,6.1783,7.13708,6.59264,5.46183,5.66664,5.23903,6.33626,241.006,6.31545,34.4398,116.931,0.283036,5.86854,10.8134,0.532011,102.066
-437.734,0.955712,0.417886,3,7,0,244.329,242.49,255.432,233.959,228.167,249.544,225.8,249.963,282.58,220.104,258.357,229.407,243.467,264.073,241.576,245.453,232.089,239.24,255.38,247.686,249.9,228.56,230.897,239.5,231.296,255.499,252.454,242.628,223.554,238.171,6.16137,6.95694,6.32184,5.04481,6.43953,6.32142,6.42277,6.72334,6.97238,5.61839,6.84735,6.27516,6.31242,6.58476,5.24868,6.0588,6.51909,5.96697,6.42877,6.43473,6.38197,5.61768,5.648,6.0972,6.85891,6.20374,6.08585,5.74304,5.86465,6.51334,242.868,6.16861,35.5371,236.616,0.391328,5.9613,15.3823,0.625562,107.159
-432.366,0.993172,0.417886,3,7,0,238.619,251.068,250.77,229.448,229.946,249.073,229.237,248.965,287.73,219.858,251.753,229.189,243.955,270.922,246.508,245.114,233.327,238.827,254.252,238.882,246.057,224.69,224.504,247.615,237.077,252.411,254.68,244.416,215.921,245.97,6.275,7.1512,6.55824,5.443,7.03163,6.2404,5.87453,5.92,7.16849,5.96363,6.75635,6.27771,5.97861,6.80157,5.11154,6.04106,6.33577,5.8609,6.64056,5.79622,6.24987,5.79717,5.81479,5.62327,6.66963,6.6377,5.75195,5.54366,5.78172,5.68122,242.39,6.17947,36.6856,189.964,0.187187,6.05686,13.7827,0.432651,106.442
